Name,Value,Timestamp,Step
"sqr_mom_1",0.99,1613809011649,38
"lr_1",1.715516909610041e-05,1613809011649,38
"mom_1",0.9362966988582287,1613809011649,38
"eps_1",1e-05,1613809011649,38
"wd_2",0.01,1613809011649,38
"sqr_mom_2",0.99,1613809011649,38
"lr_2",0.0001715516909610041,1613809011649,38
"mom_2",0.9362966988582287,1613809011649,38
"eps_2",1e-05,1613809011649,38
"train_loss",0.41708297,1613809012543,39
"raw_loss",0.44203082,1613809012543,39
"wd_0",0.01,1613809012543,39
"sqr_mom_0",0.99,1613809012543,39
"lr_0",1.78209335301187e-05,1613809012543,39
"mom_0",0.9356031942394597,1613809012543,39
"eps_0",1e-05,1613809012543,39
"wd_1",0.01,1613809012543,39
"sqr_mom_1",0.99,1613809012543,39
"lr_1",1.78209335301187e-05,1613809012543,39
"mom_1",0.9356031942394597,1613809012543,39
"eps_1",1e-05,1613809012543,39
"wd_2",0.01,1613809012543,39
"sqr_mom_2",0.99,1613809012543,39
"lr_2",0.00017820933530118696,1613809012543,39
"mom_2",0.9356031942394597,1613809012543,39
"eps_2",1e-05,1613809012543,39
"train_loss",0.41785824,1613809013420,40
"raw_loss",0.43891534,1613809013420,40
"wd_0",0.01,1613809013420,40
"sqr_mom_0",0.99,1613809013420,40
"lr_0",1.8500311834625453e-05,1613809013420,40
"mom_0",0.9348955085055984,1613809013420,40
"eps_0",1e-05,1613809013420,40
"wd_1",0.01,1613809013420,40
"sqr_mom_1",0.99,1613809013420,40
"lr_1",1.8500311834625453e-05,1613809013420,40
"mom_1",0.9348955085055984,1613809013420,40
"eps_1",1e-05,1613809013420,40
"wd_2",0.01,1613809013420,40
"sqr_mom_2",0.99,1613809013420,40
"lr_2",0.00018500311834625453,1613809013420,40
"mom_2",0.9348955085055984,1613809013420,40
"eps_2",1e-05,1613809013420,40
"train_loss",0.4104916,1613809014313,41
"raw_loss",0.20719025,1613809014313,41
"wd_0",0.01,1613809014313,41
"sqr_mom_0",0.99,1613809014313,41
"lr_0",1.9193033406318514e-05,1613809014313,41
"mom_0",0.9341739235350849,1613809014313,41
"eps_0",1e-05,1613809014313,41
"wd_1",0.01,1613809014313,41
"sqr_mom_1",0.99,1613809014313,41
"lr_1",1.9193033406318514e-05,1613809014313,41
"mom_1",0.9341739235350849,1613809014313,41
"eps_1",1e-05,1613809014313,41
"wd_2",0.01,1613809014313,41
"sqr_mom_2",0.99,1613809014313,41
"lr_2",0.00019193033406318514,1613809014313,41
"mom_2",0.9341739235350849,1613809014313,41
"eps_2",1e-05,1613809014313,41
"train_loss",0.40216994,1613809015203,42
"raw_loss",0.16895212,1613809015203,42
"wd_0",0.01,1613809015203,42
"sqr_mom_0",0.99,1613809015203,42
"lr_0",1.9898822327136494e-05,1613809015203,42
"mom_0",0.9334387267425661,1613809015203,42
"eps_0",1e-05,1613809015203,42
"wd_1",0.01,1613809015203,42
"sqr_mom_1",0.99,1613809015203,42
"lr_1",1.9898822327136494e-05,1613809015203,42
"mom_1",0.9334387267425661,1613809015203,42
"eps_1",1e-05,1613809015203,42
"wd_2",0.01,1613809015203,42
"sqr_mom_2",0.99,1613809015203,42
"lr_2",0.00019898822327136498,1613809015203,42
"mom_2",0.9334387267425661,1613809015203,42
"eps_2",1e-05,1613809015203,42
"train_loss",0.43881476,1613809016095,43
"raw_loss",1.4811785,1613809016095,43
"wd_0",0.01,1613809016095,43
"sqr_mom_0",0.99,1613809016095,43
"lr_0",2.0617394073649017e-05,1613809016095,43
"mom_0",0.9326902145066156,1613809016095,43
"eps_0",1e-05,1613809016095,43
"wd_1",0.01,1613809016095,43
"sqr_mom_1",0.99,1613809016095,43
"lr_1",2.0617394073649017e-05,1613809016095,43
"mom_1",0.9326902145066156,1613809016095,43
"eps_1",1e-05,1613809016095,43
"wd_2",0.01,1613809016095,43
"sqr_mom_2",0.99,1613809016095,43
"lr_2",0.00020617394073649018,1613809016095,43
"mom_2",0.9326902145066156,1613809016095,43
"eps_2",1e-05,1613809016095,43
"train_loss",0.4314128,1613809016991,44
"raw_loss",0.21782044,1613809016991,44
"wd_0",0.01,1613809016991,44
"sqr_mom_0",0.99,1613809016991,44
"lr_0",2.1348469173112758e-05,1613809016991,44
"mom_0",0.9319286779446742,1613809016991,44
"eps_0",1e-05,1613809016991,44
"wd_1",0.01,1613809016991,44
"sqr_mom_1",0.99,1613809016991,44
"lr_1",2.1348469173112758e-05,1613809016991,44
"mom_1",0.9319286779446742,1613809016991,44
"eps_1",1e-05,1613809016991,44
"wd_2",0.01,1613809016991,44
"sqr_mom_2",0.99,1613809016991,44
"lr_2",0.00021348469173112757,1613809016991,44
"mom_2",0.9319286779446742,1613809016991,44
"eps_2",1e-05,1613809016991,44
"train_loss",0.435903,1613809017882,45
"raw_loss",0.56728286,1613809017882,45
"wd_0",0.01,1613809017882,45
"sqr_mom_0",0.99,1613809017882,45
"lr_0",2.209175308966976e-05,1613809017882,45
"mom_0",0.9311544238649273,1613809017882,45
"eps_0",1e-05,1613809017882,45
"wd_1",0.01,1613809017882,45
"sqr_mom_1",0.99,1613809017882,45
"lr_1",2.209175308966976e-05,1613809017882,45
"mom_1",0.9311544238649273,1613809017882,45
"eps_1",1e-05,1613809017882,45
"wd_2",0.01,1613809017882,45
"sqr_mom_2",0.99,1613809017882,45
"lr_2",0.00022091753089669762,1613809017882,45
"mom_2",0.9311544238649273,1613809017882,45
"eps_2",1e-05,1613809017882,45
"train_loss",0.43323076,1613809018778,46
"raw_loss",0.3539894,1613809018778,46
"wd_0",0.01,1613809018778,46
"sqr_mom_0",0.99,1613809018778,46
"lr_0",2.2846949765761397e-05,1613809018778,46
"mom_0",0.9303677606606652,1613809018778,46
"eps_0",1e-05,1613809018778,46
"wd_1",0.01,1613809018778,46
"sqr_mom_1",0.99,1613809018778,46
"lr_1",2.2846949765761397e-05,1613809018778,46
"mom_1",0.9303677606606652,1613809018778,46
"eps_1",1e-05,1613809018778,46
"wd_2",0.01,1613809018778,46
"sqr_mom_2",0.99,1613809018778,46
"lr_2",0.00022846949765761398,1613809018778,46
"mom_2",0.9303677606606652,1613809018778,46
"eps_2",1e-05,1613809018778,46
"train_loss",0.42749238,1613809019680,47
"raw_loss",0.25510636,1613809019680,47
"wd_0",0.01,1613809019680,47
"sqr_mom_0",0.99,1613809019680,47
"lr_0",2.36137583988555e-05,1613809019680,47
"mom_0",0.9295690016678588,1613809019680,47
"eps_0",1e-05,1613809019680,47
"wd_1",0.01,1613809019680,47
"sqr_mom_1",0.99,1613809019680,47
"lr_1",2.36137583988555e-05,1613809019680,47
"mom_1",0.9295690016678588,1613809019680,47
"eps_1",1e-05,1613809019680,47
"wd_2",0.01,1613809019680,47
"sqr_mom_2",0.99,1613809019680,47
"lr_2",0.00023613758398855503,1613809019680,47
"mom_2",0.9295690016678588,1613809019680,47
"eps_2",1e-05,1613809019680,47
"train_loss",0.4354288,1613809020585,48
"raw_loss",0.6768553,1613809020585,48
"wd_0",0.01,1613809020585,48
"sqr_mom_0",0.99,1613809020585,48
"lr_0",2.43918698849436e-05,1613809020585,48
"mom_0",0.9287584688698504,1613809020585,48
"eps_0",1e-05,1613809020585,48
"wd_1",0.01,1613809020585,48
"sqr_mom_1",0.99,1613809020585,48
"lr_1",2.43918698849436e-05,1613809020585,48
"mom_1",0.9287584688698504,1613809020585,48
"eps_1",1e-05,1613809020585,48
"wd_2",0.01,1613809020585,48
"sqr_mom_2",0.99,1613809020585,48
"lr_2",0.00024391869884943598,1613809020585,48
"mom_2",0.9287584688698504,1613809020585,48
"eps_2",1e-05,1613809020585,48
"train_loss",0.4374263,1613809021490,49
"raw_loss",0.4989323,1613809021490,49
"wd_0",0.01,1613809021490,49
"sqr_mom_0",0.99,1613809021490,49
"lr_0",2.5180981594604647e-05,1613809021490,49
"mom_0",0.9279364775056201,1613809021490,49
"eps_0",1e-05,1613809021490,49
"wd_1",0.01,1613809021490,49
"sqr_mom_1",0.99,1613809021490,49
"lr_1",2.5180981594604647e-05,1613809021490,49
"mom_1",0.9279364775056201,1613809021490,49
"eps_1",1e-05,1613809021490,49
"wd_2",0.01,1613809021490,49
"sqr_mom_2",0.99,1613809021490,49
"lr_2",0.0002518098159460465,1613809021490,49
"mom_2",0.9279364775056201,1613809021490,49
"eps_2",1e-05,1613809021490,49
"train_loss",0.43907407,1613809022403,50
"raw_loss",0.49041083,1613809022403,50
"wd_0",0.01,1613809022403,50
"sqr_mom_0",0.99,1613809022403,50
"lr_0",2.5980775592604943e-05,1613809022403,50
"mom_0",0.9271033587577031,1613809022403,50
"eps_0",1e-05,1613809022403,50
"wd_1",0.01,1613809022403,50
"sqr_mom_1",0.99,1613809022403,50
"lr_1",2.5980775592604943e-05,1613809022403,50
"mom_1",0.9271033587577031,1613809022403,50
"eps_1",1e-05,1613809022403,50
"wd_2",0.01,1613809022403,50
"sqr_mom_2",0.99,1613809022403,50
"lr_2",0.00025980775592604943,1613809022403,50
"mom_2",0.9271033587577031,1613809022403,50
"eps_2",1e-05,1613809022403,50
"train_loss",0.4383182,1613809023308,51
"raw_loss",0.41449907,1613809023308,51
"wd_0",0.01,1613809023308,51
"sqr_mom_0",0.99,1613809023308,51
"lr_0",2.679092948844323e-05,1613809023308,51
"mom_0",0.9262594484495382,1613809023308,51
"eps_0",1e-05,1613809023308,51
"wd_1",0.01,1613809023308,51
"sqr_mom_1",0.99,1613809023308,51
"lr_1",2.679092948844323e-05,1613809023308,51
"mom_1",0.9262594484495382,1613809023308,51
"eps_1",1e-05,1613809023308,51
"wd_2",0.01,1613809023308,51
"sqr_mom_2",0.99,1613809023308,51
"lr_2",0.0002679092948844323,1613809023308,51
"mom_2",0.9262594484495382,1613809023308,51
"eps_2",1e-05,1613809023308,51
"train_loss",0.4350644,1613809024212,52
"raw_loss",0.33139065,1613809024212,52
"wd_0",0.01,1613809024212,52
"sqr_mom_0",0.99,1613809024212,52
"lr_0",2.7611132061247287e-05,1613809024212,52
"mom_0",0.925405070769534,1613809024212,52
"eps_0",1e-05,1613809024212,52
"wd_1",0.01,1613809024212,52
"sqr_mom_1",0.99,1613809024212,52
"lr_1",2.7611132061247287e-05,1613809024212,52
"mom_1",0.925405070769534,1613809024212,52
"eps_1",1e-05,1613809024212,52
"wd_2",0.01,1613809024212,52
"sqr_mom_2",0.99,1613809024212,52
"lr_2",0.0002761113206124729,1613809024212,52
"mom_2",0.925405070769534,1613809024212,52
"eps_2",1e-05,1613809024212,52
"train_loss",0.44309428,1613809025111,53
"raw_loss",0.70169777,1613809025111,53
"wd_0",0.01,1613809025111,53
"sqr_mom_0",0.99,1613809025111,53
"lr_0",2.8441045144293137e-05,1613809025111,53
"mom_0",0.9245405779746946,1613809025111,53
"eps_0",1e-05,1613809025111,53
"wd_1",0.01,1613809025111,53
"sqr_mom_1",0.99,1613809025111,53
"lr_1",2.8441045144293137e-05,1613809025111,53
"mom_1",0.9245405779746946,1613809025111,53
"eps_1",1e-05,1613809025111,53
"wd_2",0.01,1613809025111,53
"sqr_mom_2",0.99,1613809025111,53
"lr_2",0.00028441045144293135,1613809025111,53
"mom_2",0.9245405779746946,1613809025111,53
"eps_2",1e-05,1613809025111,53
"train_loss",0.44150913,1613809026020,54
"raw_loss",0.38992625,1613809026020,54
"wd_0",0.01,1613809026020,54
"sqr_mom_0",0.99,1613809026020,54
"lr_0",2.928033804036227e-05,1613809026020,54
"mom_0",0.9236663145412892,1613809026020,54
"eps_0",1e-05,1613809026020,54
"wd_1",0.01,1613809026020,54
"sqr_mom_1",0.99,1613809026020,54
"lr_1",2.928033804036227e-05,1613809026020,54
"mom_1",0.9236663145412892,1613809026020,54
"eps_1",1e-05,1613809026020,54
"wd_2",0.01,1613809026020,54
"sqr_mom_2",0.99,1613809026020,54
"lr_2",0.0002928033804036227,1613809026020,54
"mom_2",0.9236663145412892,1613809026020,54
"eps_2",1e-05,1613809026020,54
"train_loss",0.43818474,1613809026929,55
"raw_loss",0.32891196,1613809026929,55
"wd_0",0.01,1613809026929,55
"sqr_mom_0",0.99,1613809026929,55
"lr_0",3.0128684324864082e-05,1613809026929,55
"mom_0",0.9227826204949332,1613809026929,55
"eps_0",1e-05,1613809026929,55
"wd_1",0.01,1613809026929,55
"sqr_mom_1",0.99,1613809026929,55
"lr_1",3.0128684324864082e-05,1613809026929,55
"mom_1",0.9227826204949332,1613809026929,55
"eps_1",1e-05,1613809026929,55
"wd_2",0.01,1613809026929,55
"sqr_mom_2",0.99,1613809026929,55
"lr_2",0.00030128684324864084,1613809026929,55
"mom_2",0.9227826204949332,1613809026929,55
"eps_2",1e-05,1613809026929,55
"train_loss",0.43215764,1613809027846,56
"raw_loss",0.23210034,1613809027846,56
"wd_0",0.01,1613809027846,56
"sqr_mom_0",0.99,1613809027846,56
"lr_0",3.098574217728647e-05,1613809027846,56
"mom_0",0.9218898518986599,1613809027846,56
"eps_0",1e-05,1613809027846,56
"wd_1",0.01,1613809027846,56
"sqr_mom_1",0.99,1613809027846,56
"lr_1",3.098574217728647e-05,1613809027846,56
"mom_1",0.9218898518986599,1613809027846,56
"eps_1",1e-05,1613809027846,56
"wd_2",0.01,1613809027846,56
"sqr_mom_2",0.99,1613809027846,56
"lr_2",0.0003098574217728647,1613809027846,56
"mom_2",0.9218898518986599,1613809027846,56
"eps_2",1e-05,1613809027846,56
"train_loss",0.43541196,1613809028756,57
"raw_loss",0.5444617,1613809028756,57
"wd_0",0.01,1613809028756,57
"sqr_mom_0",0.99,1613809028756,57
"lr_0",3.1851166143778996e-05,1613809028756,57
"mom_0",0.9209883686002301,1613809028756,57
"eps_0",1e-05,1613809028756,57
"wd_1",0.01,1613809028756,57
"sqr_mom_1",0.99,1613809028756,57
"lr_1",3.1851166143778996e-05,1613809028756,57
"mom_1",0.9209883686002301,1613809028756,57
"eps_1",1e-05,1613809028756,57
"wd_2",0.01,1613809028756,57
"sqr_mom_2",0.99,1613809028756,57
"lr_2",0.00031851166143778996,1613809028756,57
"mom_2",0.9209883686002301,1613809028756,57
"eps_2",1e-05,1613809028756,57
"train_loss",0.43362817,1613809029677,58
"raw_loss",0.37330317,1613809029677,58
"wd_0",0.01,1613809029677,58
"sqr_mom_0",0.99,1613809029677,58
"lr_0",3.2724619636643604e-05,1613809029677,58
"mom_0",0.9200785212118295,1613809029677,58
"eps_0",1e-05,1613809029677,58
"wd_1",0.01,1613809029677,58
"sqr_mom_1",0.99,1613809029677,58
"lr_1",3.2724619636643604e-05,1613809029677,58
"mom_1",0.9200785212118295,1613809029677,58
"eps_1",1e-05,1613809029677,58
"wd_2",0.01,1613809029677,58
"sqr_mom_2",0.99,1613809029677,58
"lr_2",0.00032724619636643603,1613809029677,58
"mom_2",0.9200785212118295,1613809029677,58
"eps_2",1e-05,1613809029677,58
"train_loss",0.43441418,1613809030596,59
"raw_loss",0.46123645,1613809030596,59
"wd_0",0.01,1613809030596,59
"sqr_mom_0",0.99,1613809030596,59
"lr_0",3.360575486094434e-05,1613809030596,59
"mom_0",0.9191606720198496,1613809030596,59
"eps_0",1e-05,1613809030596,59
"wd_1",0.01,1613809030596,59
"sqr_mom_1",0.99,1613809030596,59
"lr_1",3.360575486094434e-05,1613809030596,59
"mom_1",0.9191606720198496,1613809030596,59
"eps_1",1e-05,1613809030596,59
"wd_2",0.01,1613809030596,59
"sqr_mom_2",0.99,1613809030596,59
"lr_2",0.0003360575486094434,1613809030596,59
"mom_2",0.9191606720198496,1613809030596,59
"eps_2",1e-05,1613809030596,59
"train_loss",0.43133748,1613809031518,60
"raw_loss",0.32543573,1613809031518,60
"wd_0",0.01,1613809031518,60
"sqr_mom_0",0.99,1613809031518,60
"lr_0",3.449420840018014e-05,1613809031518,60
"mom_0",0.9182351995831457,1613809031518,60
"eps_0",1e-05,1613809031518,60
"wd_1",0.01,1613809031518,60
"sqr_mom_1",0.99,1613809031518,60
"lr_1",3.449420840018014e-05,1613809031518,60
"mom_1",0.9182351995831457,1613809031518,60
"eps_1",1e-05,1613809031518,60
"wd_2",0.01,1613809031518,60
"sqr_mom_2",0.99,1613809031518,60
"lr_2",0.0003449420840018014,1613809031518,60
"mom_2",0.9182351995831457,1613809031518,60
"eps_2",1e-05,1613809031518,60
"train_loss",0.42908862,1613809032449,61
"raw_loss",0.3510273,1613809032449,61
"wd_0",0.01,1613809032449,61
"sqr_mom_0",0.99,1613809032449,61
"lr_0",3.538963882561395e-05,1613809032449,61
"mom_0",0.9173024595566521,1613809032449,61
"eps_0",1e-05,1613809032449,61
"wd_1",0.01,1613809032449,61
"sqr_mom_1",0.99,1613809032449,61
"lr_1",3.538963882561395e-05,1613809032449,61
"mom_1",0.9173024595566521,1613809032449,61
"eps_1",1e-05,1613809032449,61
"wd_2",0.01,1613809032449,61
"sqr_mom_2",0.99,1613809032449,61
"lr_2",0.00035389638825613945,1613809032449,61
"mom_2",0.9173024595566521,1613809032449,61
"eps_2",1e-05,1613809032449,61
"train_loss",0.4280565,1613809033367,62
"raw_loss",0.3919348,1613809033367,62
"wd_0",0.01,1613809033367,62
"sqr_mom_0",0.99,1613809033367,62
"lr_0",3.62916853271771e-05,1613809033367,62
"mom_0",0.9163628277841905,1613809033367,62
"eps_0",1e-05,1613809033367,62
"wd_1",0.01,1613809033367,62
"sqr_mom_1",0.99,1613809033367,62
"lr_1",3.62916853271771e-05,1613809033367,62
"mom_1",0.9163628277841905,1613809033367,62
"eps_1",1e-05,1613809033367,62
"wd_2",0.01,1613809033367,62
"sqr_mom_2",0.99,1613809033367,62
"lr_2",0.00036291685327177097,1613809033367,62
"mom_2",0.9163628277841905,1613809033367,62
"eps_2",1e-05,1613809033367,62
"train_loss",0.43398628,1613809034284,63
"raw_loss",0.6431742,1613809034284,63
"wd_0",0.01,1613809034284,63
"sqr_mom_0",0.99,1613809034284,63
"lr_0",3.7199984335430555e-05,1613809034284,63
"mom_0",0.9154166829839265,1613809034284,63
"eps_0",1e-05,1613809034284,63
"wd_1",0.01,1613809034284,63
"sqr_mom_1",0.99,1613809034284,63
"lr_1",3.7199984335430555e-05,1613809034284,63
"mom_1",0.9154166829839265,1613809034284,63
"eps_1",1e-05,1613809034284,63
"wd_2",0.01,1613809034284,63
"sqr_mom_2",0.99,1613809034284,63
"lr_2",0.0003719998433543055,1613809034284,63
"mom_2",0.9154166829839265,1613809034284,63
"eps_2",1e-05,1613809034284,63
"train_loss",0.43301502,1613809035213,64
"raw_loss",0.39848524,1613809035213,64
"wd_0",0.01,1613809035213,64
"sqr_mom_0",0.99,1613809035213,64
"lr_0",3.811418258736771e-05,1613809035213,64
"mom_0",0.9144643931381586,1613809035213,64
"eps_0",1e-05,1613809035213,64
"wd_1",0.01,1613809035213,64
"sqr_mom_1",0.99,1613809035213,64
"lr_1",3.811418258736771e-05,1613809035213,64
"mom_1",0.9144643931381586,1613809035213,64
"eps_1",1e-05,1613809035213,64
"wd_2",0.01,1613809035213,64
"sqr_mom_2",0.99,1613809035213,64
"lr_2",0.0003811418258736771,1613809035213,64
"mom_2",0.9144643931381586,1613809035213,64
"eps_2",1e-05,1613809035213,64
"train_loss",0.43217024,1613809036146,65
"raw_loss",0.4019097,1613809036146,65
"wd_0",0.01,1613809036146,65
"sqr_mom_0",0.99,1613809036146,65
"lr_0",3.903391602890417e-05,1613809036146,65
"mom_0",0.9135063374698915,1613809036146,65
"eps_0",1e-05,1613809036146,65
"wd_1",0.01,1613809036146,65
"sqr_mom_1",0.99,1613809036146,65
"lr_1",3.903391602890417e-05,1613809036146,65
"mom_1",0.9135063374698915,1613809036146,65
"eps_1",1e-05,1613809036146,65
"wd_2",0.01,1613809036146,65
"sqr_mom_2",0.99,1613809036146,65
"lr_2",0.00039033916028904166,1613809036146,65
"mom_2",0.9135063374698915,1613809036146,65
"eps_2",1e-05,1613809036146,65
"train_loss",0.4286592,1613809037081,66
"raw_loss",0.30196622,1613809037081,66
"wd_0",0.01,1613809037081,66
"sqr_mom_0",0.99,1613809037081,66
"lr_0",3.99588053415138e-05,1613809037081,66
"mom_0",0.9125429111025898,1613809037081,66
"eps_0",1e-05,1613809037081,66
"wd_1",0.01,1613809037081,66
"sqr_mom_1",0.99,1613809037081,66
"lr_1",3.99588053415138e-05,1613809037081,66
"mom_1",0.9125429111025898,1613809037081,66
"eps_1",1e-05,1613809037081,66
"wd_2",0.01,1613809037081,66
"sqr_mom_2",0.99,1613809037081,66
"lr_2",0.00039958805341513796,1613809037081,66
"mom_2",0.9125429111025898,1613809037081,66
"eps_2",1e-05,1613809037081,66
"train_loss",0.42772284,1613809038018,67
"raw_loss",0.39369237,1613809038018,67
"wd_0",0.01,1613809038018,67
"sqr_mom_0",0.99,1613809038018,67
"lr_0",4.08884951116815e-05,1613809038018,67
"mom_0",0.911574484258665,1613809038018,67
"eps_0",1e-05,1613809038018,67
"wd_1",0.01,1613809038018,67
"sqr_mom_1",0.99,1613809038018,67
"lr_1",4.08884951116815e-05,1613809038018,67
"mom_1",0.911574484258665,1613809038018,67
"eps_1",1e-05,1613809038018,67
"wd_2",0.01,1613809038018,67
"sqr_mom_2",0.99,1613809038018,67
"lr_2",0.00040888495111681496,1613809038018,67
"mom_2",0.911574484258665,1613809038018,67
"eps_2",1e-05,1613809038018,67
"train_loss",0.42176157,1613809038950,68
"raw_loss",0.2036049,1613809038950,68
"wd_0",0.01,1613809038950,68
"sqr_mom_0",0.99,1613809038950,68
"lr_0",4.182261070748181e-05,1613809038950,68
"mom_0",0.9106014471797064,1613809038950,68
"eps_0",1e-05,1613809038950,68
"wd_1",0.01,1613809038950,68
"sqr_mom_1",0.99,1613809038950,68
"lr_1",4.182261070748181e-05,1613809038950,68
"mom_1",0.9106014471797064,1613809038950,68
"eps_1",1e-05,1613809038950,68
"wd_2",0.01,1613809038950,68
"sqr_mom_2",0.99,1613809038950,68
"lr_2",0.0004182261070748181,1613809038950,68
"mom_2",0.9106014471797064,1613809038950,68
"eps_2",1e-05,1613809038950,68
"train_loss",0.41638133,1613809039887,69
"raw_loss",0.21815322,1613809039887,69
"wd_0",0.01,1613809039887,69
"sqr_mom_0",0.99,1613809039887,69
"lr_0",4.276077565110786e-05,1613809039887,69
"mom_0",0.9096241920300959,1613809039887,69
"eps_0",1e-05,1613809039887,69
"wd_1",0.01,1613809039887,69
"sqr_mom_1",0.99,1613809039887,69
"lr_1",4.276077565110786e-05,1613809039887,69
"mom_1",0.9096241920300959,1613809039887,69
"eps_1",1e-05,1613809039887,69
"wd_2",0.01,1613809039887,69
"sqr_mom_2",0.99,1613809039887,69
"lr_2",0.0004276077565110786,1613809039887,69
"mom_2",0.9096241920300959,1613809039887,69
"eps_2",1e-05,1613809039887,69
"train_loss",0.4111447,1613809040822,70
"raw_loss",0.21693228,1613809040822,70
"wd_0",0.01,1613809040822,70
"sqr_mom_0",0.99,1613809040822,70
"lr_0",4.3702625063851606e-05,1613809040822,70
"mom_0",0.9086430988918213,1613809040822,70
"eps_0",1e-05,1613809040822,70
"wd_1",0.01,1613809040822,70
"sqr_mom_1",0.99,1613809040822,70
"lr_1",4.3702625063851606e-05,1613809040822,70
"mom_1",0.9086430988918213,1613809040822,70
"eps_1",1e-05,1613809040822,70
"wd_2",0.01,1613809040822,70
"sqr_mom_2",0.99,1613809040822,70
"lr_2",0.000437026250638516,1613809040822,70
"mom_2",0.9086430988918213,1613809040822,70
"eps_2",1e-05,1613809040822,70
"train_loss",0.40873027,1613809041757,71
"raw_loss",0.31861144,1613809041757,71
"wd_0",0.01,1613809041757,71
"sqr_mom_0",0.99,1613809041757,71
"lr_0",4.464778384664229e-05,1613809041757,71
"mom_0",0.907658558493081,1613809041757,71
"eps_0",1e-05,1613809041757,71
"wd_1",0.01,1613809041757,71
"sqr_mom_1",0.99,1613809041757,71
"lr_1",4.464778384664229e-05,1613809041757,71
"mom_1",0.907658558493081,1613809041757,71
"eps_1",1e-05,1613809041757,71
"wd_2",0.01,1613809041757,71
"sqr_mom_2",0.99,1613809041757,71
"lr_2",0.0004464778384664229,1613809041757,71
"mom_2",0.907658558493081,1613809041757,71
"eps_2",1e-05,1613809041757,71
"train_loss",0.40693286,1613809042698,72
"raw_loss",0.33942407,1613809042698,72
"wd_0",0.01,1613809042698,72
"sqr_mom_0",0.99,1613809042698,72
"lr_0",4.559586221171578e-05,1613809042698,72
"mom_0",0.9066709768627961,1613809042698,72
"eps_0",1e-05,1613809042698,72
"wd_1",0.01,1613809042698,72
"sqr_mom_1",0.99,1613809042698,72
"lr_1",4.559586221171578e-05,1613809042698,72
"mom_1",0.9066709768627961,1613809042698,72
"eps_1",1e-05,1613809042698,72
"wd_2",0.01,1613809042698,72
"sqr_mom_2",0.99,1613809042698,72
"lr_2",0.0004559586221171578,1613809042698,72
"mom_2",0.9066709768627961,1613809042698,72
"eps_2",1e-05,1613809042698,72
"train_loss",0.40510336,1613809043643,73
"raw_loss",0.33597094,1613809043643,73
"wd_0",0.01,1613809043643,73
"sqr_mom_0",0.99,1613809043643,73
"lr_0",4.654649585118655e-05,1613809043643,73
"mom_0",0.9056807334883473,1613809043643,73
"eps_0",1e-05,1613809043643,73
"wd_1",0.01,1613809043643,73
"sqr_mom_1",0.99,1613809043643,73
"lr_1",4.654649585118655e-05,1613809043643,73
"mom_1",0.9056807334883473,1613809043643,73
"eps_1",1e-05,1613809043643,73
"wd_2",0.01,1613809043643,73
"sqr_mom_2",0.99,1613809043643,73
"lr_2",0.0004654649585118655,1613809043643,73
"mom_2",0.9056807334883473,1613809043643,73
"eps_2",1e-05,1613809043643,73
"train_loss",0.4049322,1613809044586,74
"raw_loss",0.39842516,1613809044586,74
"wd_0",0.01,1613809044586,74
"sqr_mom_0",0.99,1613809044586,74
"lr_0",4.7499301676935596e-05,1613809044586,74
"mom_0",0.9046882274198588,1613809044586,74
"eps_0",1e-05,1613809044586,74
"wd_1",0.01,1613809044586,74
"sqr_mom_1",0.99,1613809044586,74
"lr_1",4.7499301676935596e-05,1613809044586,74
"mom_1",0.9046882274198588,1613809044586,74
"eps_1",1e-05,1613809044586,74
"wd_2",0.01,1613809044586,74
"sqr_mom_2",0.99,1613809044586,74
"lr_2",0.0004749930167693559,1613809044586,74
"mom_2",0.9046882274198588,1613809044586,74
"eps_2",1e-05,1613809044586,74
"train_loss",0.39837337,1613809045533,75
"raw_loss",0.14761953,1613809045533,75
"wd_0",0.01,1613809045533,75
"sqr_mom_0",0.99,1613809045533,75
"lr_0",4.8453895694889025e-05,1613809045533,75
"mom_0",0.9036938586511573,1613809045533,75
"eps_0",1e-05,1613809045533,75
"wd_1",0.01,1613809045533,75
"sqr_mom_1",0.99,1613809045533,75
"lr_1",4.8453895694889025e-05,1613809045533,75
"mom_1",0.9036938586511573,1613809045533,75
"eps_1",1e-05,1613809045533,75
"wd_2",0.01,1613809045533,75
"sqr_mom_2",0.99,1613809045533,75
"lr_2",0.00048453895694889026,1613809045533,75
"mom_2",0.9036938586511573,1613809045533,75
"eps_2",1e-05,1613809045533,75
"train_loss",0.39824572,1613809046472,76
"raw_loss",0.39333794,1613809046472,76
"wd_0",0.01,1613809046472,76
"sqr_mom_0",0.99,1613809046472,76
"lr_0",4.9409906636610176e-05,1613809046472,76
"mom_0",0.9026980139201977,1613809046472,76
"eps_0",1e-05,1613809046472,76
"wd_1",0.01,1613809046472,76
"sqr_mom_1",0.99,1613809046472,76
"lr_1",4.9409906636610176e-05,1613809046472,76
"mom_1",0.9026980139201977,1613809046472,76
"eps_1",1e-05,1613809046472,76
"wd_2",0.01,1613809046472,76
"sqr_mom_2",0.99,1613809046472,76
"lr_2",0.0004940990663661018,1613809046472,76
"mom_2",0.9026980139201977,1613809046472,76
"eps_2",1e-05,1613809046472,76
"train_loss",0.3955113,1613809047416,77
"raw_loss",0.28980488,1613809047416,77
